ID,Name,URL,Organizer,Registered Count (Legacy),Registration Count,Impression Count,About Content,Organizer Contact,Important Dates,Official Website,Scraped At,Updated At
136,CoDecode @Techfest IIT Bombay x Amalthea IIT Gandhinagar,https://unstop.com/hackathons/codecode-at-techfest-iit-bombay-x-amalthea-iit-gandhinagar-iit-gandhinagar-1570481,"Indian Institute of Technology (IIT), Gandhinagar",53,53,13565,"Everything you need to know about
CoDecode @Techfest IIT Bombay x Amalthea IIT Gandhinagar
CoDecode is an individual coding competition where participants use their programming and algorithmic skills to solve real-world problems. This year, the competition follows a three-phase journey: Learn, Compete, and Win.
Learn:
Participants will gain access to Bodhitree, an online learning platform with a coding course taught by IIT Bombay professors.
Even if you are a beginner, you can learn from Bodhitree and participate in the events of prestigious institutions in India.
Compete:
Your skills will be tested in an offline Zonal Test.
Win:
The top performers will battle it out in the Finale at IIT Bombay.
Eligibility-
From Class 9 to Engeneering 4th year.
Structure:
Phase 1 – Registration & Learning
Bodhitree Access:
Access to the Bodhitree platform begins on September 1, 2025. You will receive your login credentials via email within 5 working days of registration.
Learning:
Use the Bodhitree modules to learn coding concepts from IIT Bombay professors.
Top performers will get certificate
Phase 2 – Zonals Test
Mode:
Offline, conducted in your respective zonal city (IIT Gandhinagar will host Gandhinagar Zonals).
Details:
The test is 90 minutes long and uses C++ only.
Requirements:
You must be physically present at the venue to attempt the test. You also need to bring your own fully charged laptop with an offline C++ compiler installed. Limited charging ports will be available.
Phase 3 – Finale
Eligibility:
The top 5 participants from each zonal will qualify for the finale.
Dates:
The final round will take place from December 22-24, 2025, at IIT Bombay.
Travel/Accommodation:
Participants are responsible for their own travel and accommodation.
Timeline:
Bodhitree Access:
Starts Spetember 1, 2025, and lasts until your zonals test date.
Zonals Test:
Dates will be announced for each zonal city.
Deadline for registration for round 1 is 1 day defore the zonals
Finale:
December 22-24, 2025.
Rules:
Individual participation is mandatory.
Online registration is required.
Do not attempt to log in to Bodhitree before receiving your credentials.
The zonals test must be attempted at the venue.
Organizers' and judges' decisions are final.
For any Queries contact:
Akul Gupta
akul.gupta@iitgn.ac.in
+91 7999443702","amalthea@iitgn.ac.in
+917801833884","Registration Deadline 11 Oct 25, 06:29 PM CUT",,2025-10-27T18:39:05.299539+00:00,2025-11-04T19:13:01.711009+00:00
135,Cozmoclench  @Techfest IIT Bombay x Amalthea IIT Gandhinagar,https://unstop.com/hackathons/cozmoclench-at-techfest-iit-bombay-x-amalthea-iit-gandhinagar-duplicate-iit-gandhinagar-1570528,"Indian Institute of Technology (IIT), Gandhinagar",23,23,12184,"Everything you need to know about
Cozmoclench  @Techfest IIT Bombay x Amalthea IIT Gandhinagar
Cozmoclench is a flagship robotics competition of Techfest, IIT Bombay, where innovation meets precision. Participants design and build manually controlled bots capable of gripping, transporting, and depositing objects while navigating a 3000 mm × 3000 mm arena packed with challenging obstacles.
From ramps, pits, and bridges to precision deposit zones, every element of the arena is designed to test a bot’s agility, control, and engineering design. The challenge goes beyond raw mechanics; t demands strategic thinking, adaptive control, and flawless execution under time pressure. With separate paths for wired and wireless bots, the event ensures both fairness and complexity, making Cozmoclench a true test of robotics skill.
Eligibility
: Any student with a valid college ID, from any institute, is eligible. Teams can have members from different colleges
Structure
The top 5 teams from each Zonal Qualifier will qualify for the Grand Finale, which will be held during Techfest 2025-26 at IIT Bombay
Timeline
Round 1
: Zonals Round will be held at 7+ major cities.
Round 2
: Finale will be held at Techfest 2025-26 during 22nd - 24th December 2025
Rules
1. Bots must strictly adhere to the specified size, control, and power requirements.
2. Only one operator is allowed to control the bot during a run.
3. Arena violations (bot leaving the track/arena) will incur –10 points per instance.
4. Any damage to the arena or blocks will result in immediate disqualification.
5. Teams may pause the game only as per allotted technical breaks (2 × 30s for wired, 2 × 30s + 15s for wireless). Misuse of pauses incurs penalties.
6. Skipped tasks yield no points. Incorrect deposits also score zero.
7. Organizers’ decision will be final and binding in all disputes.
Register now
For any query contact:
Sayeed Ibrahim
Sayeed.ibrahim@iitgn.ac.in
+91 7857001183","amalthea@iitgn.ac.in
+917801833884","Registration Deadline 11 Oct 25, 07:29 AM CUT",https://techfest.org/media/compiProbStatement/Cozmoclench.pdf,2025-10-27T18:38:57.090053+00:00,2025-11-04T19:13:17.092152+00:00
134,Data Analytics,https://unstop.com/hackathons/data-analytics-national-students-space-challenge-iit-kharagpur-1570512,"Indian Institute of Technology (IIT), Kharagpur",1134,1134,64376,"Everything you need to know about
Data Analytics
Jets are streams of particles produced in high-energy collisions, such as those at the Large Hadron Collider (LHC). They provide vital insight into the fundamental forces of nature and can reveal rare processes or new particles beyond the Standard Model. Studying jets is essential not only for understanding known physics but also for discovering anomalies that may signal new phenomena. Unusual jets could point to exotic processes, detector effects, or entirely new physics.
Submission Guidelines:
The Problem Statement is only visible after registering.
This is an online submission round. Teams are required to submit a well-structured solution answering the specified case questions.
The submission should demonstrate clarity, depth of analysis, logical structure, use of evidence, and relevance to the case.
Participants may use any programming language or library (e.g., Python with TensorFlow, PyTorch, scikit-learn). However, it is preferable to use Google Colab or Jupyter Notebook as the coding environment.
Compile all the files in a structured manner and upload them on a drive folder. The drive link should be submitted through unstop. Ensure that the viewer's access is granted.
Submissions should include:
○ A well-documented .ipynb notebook with code and outputs.
○ A PDF report containing detailed explanations, plots, tables, and results. All figures should be clearly labelled, and final answers should be highlighted.
File Type: Google Drive link
Deadline: 14th October 2025
Rules and Regulations:
This is a team event which is open to college students only.
After registering on NSSC's website, the team leader should register their team for the event on Unstop as well.
Each team can have a maximum of 4 participants. The members of the team can be from different colleges.
This is an event comprising two rounds. For the first round, a problem statement will be released. Each team can submit multiple entries, and in that case only the latest entry will be considered.
The top three teams will be awarded certificates of excellence.
The teams invited for the offline round will receive a participation certificate.
Generating Team ID and Participant IDs on
nssc.in
:
Register separately as participants on
nssc.in
. Each participant will get a participant ID in the format 25-xxxxxx (25 followed by 6 digits). Please note that this does
NOT
constitute the team ID. Participant IDs of all concerned participants have to be submitted on Unstop, separated by commas.
Go to Data Analytics (
nssc.in/events/dataanalytics
) and register as a team (if you haven't already). Once your team's registration is confirmed, your team will be assigned a team ID in the format T-xxxxxxx (T followed by 7 digits). This will be the ID associated with your team for the rest of the event, and this is the ID you need to enter under ""Team ID"" during registration on Unstop.
Please note that
entering your team ID on Unstop is mandatory to be considered for the further selection process
. Otherwise, you won't be eligible to qualify for the next rounds, irrespective of your performance in this round.","shradha.nssc@gmail.com
+918294373940
arnavgupta.nssc@gmail.com
+918800332391","Start: 07 Oct 25, 11:30 AM CUT End: 16 Oct 25, 06:29 PM CUT
Start: 07 Oct 25, 11:30 AM CUT
End: 16 Oct 25, 06:29 PM CUT
Registration Deadline 16 Oct 25, 06:29 PM CUT",http://nssc.in/,2025-10-27T18:38:48.861894+00:00,2025-11-04T19:13:32.751970+00:00
133,Startup-Hackathon 2.0 - Self Employing Youth of India for A Better Future,https://unstop.com/hackathons/startup-hackathon-20-self-employing-youth-of-india-for-a-better-future-mitraroop-foundation-1569832,Mitraroop Foundation,101,101,57590,"Everything you need to know about
Startup-Hackathon 2.0 - Self Employing Youth of India for A Better Future
Do you harbor the passion for entrepreneurship but struggle with ideation paralysis or the minimum viable product (MVP) gap? Stop waiting for the perfect moment. This isn't just a competition; it's your definitive on-ramp into the high-octane world of venture creation. This event eliminates the initial friction by providing the opportunity set—you supply the execution prowess.
Event & Eligibility: Your Gateway to Disruption
This immersive, high-velocity Startup Hackathon is your chance to pivot from aspiring enthusiast to founder-in-motion.
Date of Deployment: Sunday, October 19th , starting at 9:00 AM sharp.
Team Configuration: Form your A-team with 1–4 members (a minimum of one dedicated coder/developer is mandatory for technical viability).
Participant Spectrum: Open to all innovators, from university students seeking experiential learning to working professionals aiming for a career pivot. Cross-functional and cross-institutional teams are highly encouraged.
The Competition Structure: Three Phases of Execution (Online):
The entire hackathon will be conducted online and structured into three intense, time-boxed phases designed to mimic real-world startup sprints:
Phase 1: Idea Selection (1 Hour): Every team will be granted exclusive access to a curated portfolio of 25+ pre-vetted startup ideas. Your objective is to perform rapid concept validation and select the single idea with the highest potential for market disruption.
Phase 2: Prototype Development (5 Hours): Utilizing the concept selected, your team must immediately transmute the idea into a functional, working prototype. This sprint emphasizes leveraging modern, low-code/no-code tools for speed and agility.
Phase 3: PMF Validation (1 Hour 30 Minutes): The final phase focuses on Product-Market Fit (PMF). Teams will be challenged to test and validate their Go-To-Market strategies using the prototype and prepare a compelling pitch based on initial traction data.
The Value Proposition & Recognition:
We've designed this hackathon to be a concentrated dose of the startup lifecycle and reward future potential:
Founder Mastery: Acquire essential skills in end-to-end venture building, from initial concept validation to developing a compelling investor-ready pitch deck.
Expert Vetting: Present your final solution to a panel of expert judges, mimicking the critical seed-stage pitch experience.
Exciting Prizes: Winners will receive prizes worth ₹5000 in the form of goodies and invaluable mentorship opportunities from our network of seasoned entrepreneurs and industry experts.
Incentivized Scaling: Top-tier teams secure automatic entry and 2-Month Free Access to the highly coveted School of Entrepreneurship, an exclusive founder incubation pipeline.
Validation: All participants will receive a formal Certificate of Participation, confirming your engagement in this intense disruptor crucible.
Seamless Onboarding Process:
Primary Registration: Secure your spot by registering exclusively via the Unstop platform.
After you register via unstop, You need to fill this
Google form
Ecosystem Integration: Upon successful filling of the google form, you will be added to the dedicated communication channel on WhatsApp for real-time updates and logistical orchestration.",,"Registration Deadline 18 Oct 25, 06:29 PM CUT",https://forms.gle/G7s5QpQgtKEvCdjR7,2025-10-27T18:38:40.610369+00:00,2025-11-04T19:13:43.035771+00:00
132,AI Learnify Hackathon – Build the Future of Learning with Gen AI,https://unstop.com/hackathons/ai-learnify-hackathon-build-the-future-of-learning-with-gen-ai-unsaidtalks-education-1570608,UnsaidTalks Education,385,385,35759,"Everything you need to know about
AI Learnify Hackathon – Build the Future of Learning with Gen AI
With 80,000+ impressions, 480+ registrations, and scholarships won by 10+ students in the last hackathon, we’re back with another edition to help students practice, learn, and grow through real-world problem solving. And this time, your mentor will be from Google. So bring your energy and get ready to build!
The
AI Learnify Hackathon
is your chance to build a real-world AI-powered solution from the ground up. You’ll dive into hands-on Generative AI projects, master industry-grade workflows, and create something with the potential to make a real impact on your resume to get an edge during your interviews.
Here you’ll:
Gain hands-on experience with AI tools and real-world problem-solving.
Learn to think like a professional engineer – plan, execute, and optimize.
Develop a working AI-powered product from scratch.
Earn a Certificate of Participation and compete for scholarships and exclusive entry into our 3-month
Build4Hire: Web Development Using GenAI Program
.
This isn’t just about solving a problem – it’s about developing clarity, efficiency, and product-aware thinking that sets you apart as an engineer.
Join the WhatsApp Group to Stay Updated:
Click Here
The winners will get entry to our new
Build4Hire: Web Development with GenAI
– a 3-month industry-grade program focused on turning aspiring developers into job-ready full-stack engineers skilled in AI-integrated technologies. Learn directly under Ex-IIT professors and industry professionals from Google, Amazon, Microsoft, Walmart, and more, build production-quality projects, and level up your skills.
Extra Bonuses You Can’t Miss
Apart from Certificate of Participation and Scholarships worth up to ₹25,000, you also get:
Must-Do CS Fundamentals for cracking top interviews (handpicked by mentors)
AI Prompts used by top tech companies (Google, Microsoft, etc) + bonus prompts you can use for interview prep and practice
These are practical, interview-ready takeaways that give you a real edge.
Join the WhatsApp Group to Stay Updated:
Click Here
Meet the Mentor:
Deepak Aggarwal | Senior Software Engineer, Google
Deepak works on the GenSoft Team powering Google and Alphabet’s Enterprise Network. With 7 years of experience in Go, Java, Microservices, Databases, and Streaming services across networking, e-commerce, travel, and startups, he now mentors aspiring engineers on tech interviews, job applications, and complex technical concepts.
This is your chance to learn how top engineers think about building products, solving problems, and optimizing solutions.
The Outcome You’ll Walk Away With
Hands-on experience building a complete AI-powered product
Exposure to real-world workflows and industry standards
Certificate of Participation and exclusive pre-placement kit
Scholarships worth up to ₹25,000 and potential entry into
Build4Hire
, our new 3-month industry-grade program
Don’t just learn. Don’t just compete. Build something impactful.","info@unsaidtalks.com
+919773557808","Start: 12 Oct 25, 06:30 AM CUT End: 12 Oct 25, 07:00 AM CUT
Start: 12 Oct 25, 06:30 AM CUT
End: 12 Oct 25, 07:00 AM CUT
Start: 12 Oct 25, 07:10 AM CUT End: 12 Oct 25, 10:30 AM CUT
Start: 12 Oct 25, 07:10 AM CUT
End: 12 Oct 25, 10:30 AM CUT
Registration Deadline 11 Oct 25, 06:30 PM CUT",https://chat.whatsapp.com/HDZ4WFCv8VCFSPiiegPBZr,2025-10-27T18:38:32.216391+00:00,2025-11-04T19:13:53.286790+00:00
131,Cicada'25,https://unstop.com/hackathons/cicada25-kpr-institution-of-engineering-and-technology-1570498,KPR Institution of Engineering and Technology,250,250,47775,"Everything you need to know about
Cicada'25
Team Formation:
Teams can consist of
2 to 4 members
.
Each team must designate a
Team Leader
to serve as the primary contact.
Team composition must remain the same throughout the entire event. No replacements are allowed.
Themes:
Gen AI
Machine Learning
Deep Learning
Computer Vision
Internet of Things (IoT)
Smart Automation
Cybersecurity
Hackathon Format & Process:
The hackathon is a continuous
24-hour coding event
.
Problem statements will be provided at the beginning of the event.
Participants will be evaluated based on creativity, technical execution, feasibility, and presentation skills.
The total number of evaluation rounds will be announced during the inauguration ceremony.
Project Development Guidelines:
Original Work:
All code must be developed during the 24-hour hackathon period. Submitting pre-developed projects will lead to immediate disqualification.
Third-Party Resources:
Teams are permitted to use publicly available libraries, APIs, and frameworks.
AI-Generated Code:
Relying completely on AI-generated code is not encouraged.
Code Ownership:
All code developed must be the original work of the team. Participants cannot use code or assets created by others without proper permissions or licenses.
Code Submission:
Only one repository is allowed per team.
Teams must push commits
every 2 hours
.
Pushing or pulling from the repository is prohibited outside the designated coding period.
The final GitHub repository link must be submitted for evaluation.
General Guidelines:
All participants must bring their own laptops, chargers, and any other necessary accessories.
Participants must carry their
college ID card
for verification at all times.
Event ID cards and the provided T-shirts must be worn throughout the event.
Seeking help from mentors or other teams is
not allowed
. Cross-team collaboration is prohibited.
Roaming around the college campus during the event is not permitted.
Misconduct or any damage to property will lead to penalties and potential disqualification.
The use of unwanted substances (including drugs or alcohol) is strictly prohibited and will result in immediate disqualification.
Any form of cheating or plagiarism will lead to immediate disqualification.
The decision of the jury is final.
Judging Criteria:
Innovation and Uniqueness
Technical Implementation
User Experience
Importance of the Problem Solved
Practicality and Feasibility
Presentation Skills
Quality of the Product
Scalability
Presentation:
Each team must present their project to the judging panel.
The presentation should demonstrate the project's functionality, features, and innovative aspects.
Teams should explain the technical challenges they faced and how they were overcome.
Simple ideas or minor modifications of existing solutions will not be accepted.",,"Registration Deadline 14 Oct 25, 06:30 PM CUT",,2025-10-27T18:38:23.963086+00:00,2025-11-04T19:14:03.657463+00:00
130,CodeChemist 2025 - AI Builder Hackathon,https://unstop.com/hackathons/codechemist-2025-ai-builder-hackathon-gyan-ganga-institute-of-technology-and-sciences-1570449,Gyan Ganga Institute of Technology and Sciences,49,49,35168,"Everything you need to know about
CodeChemist 2025 - AI Builder Hackathon
Event Overview:
Get ready for the
CodeChemist 2025 - AI Builder Hackathon
, a 24-hour
online AI coding challenge
where creativity meets code. This event is designed to push the boundaries of your
AI development skills
while solving
real-world problems
using
datasets
and
APIs
. Build impactful, intelligent applications—solo or with a team—and showcase your problem-solving potential.
Eligibility:
Open to
college students
,
freshers
, and
working professionals
Team size
: 1 to 4 members
Hackathon Format:
Mode
: Online
Duration
: 24 Hours
Phases:
Registration
Problem Statement Release
Submission Window
Evaluation & Results Announcement
Tracks & Themes:
Participants can choose from one of the following
innovation tracks
:
AI for Social Good
Build solutions addressing healthcare, education, sustainability, etc.
Finance & Fintech
Predictive analytics, fraud detection, credit scoring, etc.
AI in Education
Personalized learning, plagiarism detection, AI tutors, etc.
Creative AI
Generative art, music, storytelling, and design with AI.
Open Innovation
Build anything groundbreaking using AI—no theme restrictions.
Rules:
Projects
must be original
and built
during the hackathon
window.
You may use
open-source libraries, frameworks
, and
public APIs
.
Submissions must include:
A link to your
GitHub repository
A
demo video
(max 3 minutes) explaining your solution
Any form of
plagiarism
will lead to
disqualification
.
Plagiarism Detection:
To ensure fair play and originality, all submissions will be screened through:
Code similarity checkers
(e.g., GitHub Copilot Audit, JPlag, Moss)
Manual review
by experts to detect reused projects or copied logic
Git commit history analysis to verify real-time development
️ Teams found copying from existing repositories, tutorials, or past projects will be
immediately disqualified
.
Judging Criteria:
Submissions will be evaluated based on:
Innovation & Creativity
– Uniqueness of the idea
Functionality
– Working solution & feature completeness
Technical Complexity
– Depth of AI/ML usage, model design
Presentation & Documentation
– Clarity, code quality, and explanation
Prizes & Certificates:
Top Teams
will win:
Exciting prizes & swags
Digital certificates
Internship/interview opportunities
with
partner startups
All participants will receive
certificates of participation",,"Stages and Timelines 21 Nov 25 Submission through Unstop On Submit your GitHub repository link and demo video link in this round! Start: 21 Nov 25, 06:30 PM CUT End: 23 Nov 25, 06:29 PM CUT
21 Nov 25 Submission through Unstop On Submit your GitHub repository link and demo video link in this round! Start: 21 Nov 25, 06:30 PM CUT End: 23 Nov 25, 06:29 PM CUT
Submission through Unstop On Submit your GitHub repository link and demo video link in this round! Start: 21 Nov 25, 06:30 PM CUT End: 23 Nov 25, 06:29 PM CUT
Start: 21 Nov 25, 06:30 PM CUT End: 23 Nov 25, 06:29 PM CUT
Start: 21 Nov 25, 06:30 PM CUT
End: 23 Nov 25, 06:29 PM CUT
Registration Deadline 06 Nov 25, 06:29 AM CUT",,2025-10-27T18:38:15.808033+00:00,2025-11-04T19:14:14.066820+00:00
129,Hack<N>Pitch,https://unstop.com/hackathons/hacknpitch-jadavpur-university-kolkata-1570879,"Jadavpur University (JU), Kolkata",1218,1218,71860,"Everything you need to know about
Hack<N>Pitch
Event Overview:
HACK<N>PITCH is Eastern India’s premier 24-hour product-based hackathon, set to take place on
7th–8th November 2025
at
Jadavpur University’s Salt Lake Campus (JUSL), Kolkata
.
Designed to ignite innovation and entrepreneurial thinking, the event will bring together
25 elite teams (100 participants max)
from across the country to compete, collaborate, and create impactful tech solutions under intense time constraints.
With a strong focus on real-world problem solving, this hackathon is structured around four cutting-edge tracks:
Generative AI
Agentic AI
Web3
Cybersecurity
What Makes HACKPITCH Stand Out:
Beyond its purpose,
HACK<N>PITCH
stands out for its
scale and inclusivity
.
As the biggest
product-focused hackathon in Eastern India
, it encourages diversity and balanced teamwork .
Teams will compete to become the
sole undisputed winner
and claim the
grand cash prize
by brainstorming, prototyping, and pitching their solutions to a panel of expert judges over the course of the 24-hour sprint.
Medals and certificates of excellence
will also be awarded to other top-performing teams.
Purpose and Vision:
HACKPITCH is more than just a hackathon — it serves as a
springboard for the next generation of innovators and builders
.
The goal is to
foster an innovative, technically superior, and entrepreneurial community
through this event.
The hackathon aims to:
Enhance participant experience.
Provide top-notch mentorship.
Establish
HACK<N>PITCH
as a
globally recognized student-led tech initiative
.
Stay Connected :
Discord Group :
Join the official discord group of E-Summit'25 for instant updates , discussions , team-building opportunities and doubt clarification -
Discord
Instagram :
Official Instagram handle of
JU E-cell -
Instagram
FAQs
:
What will be the Team size ?
Ans : 2 - 4 persons.
Registration costs?
Ans : ZERO
Are inter-college teams allowed?
Ans : Yes, absolutely! We welcome inter-college teams — collaboration across campuses makes the hackathon even more exciting.
Will there be any mentorship or guidance during the event?
Ans : Yes! Various mentors from industry and academia will be around to guide you, share insights, and help refine your ideas.
Do I need to know how to code to participate?
Ans : Not at all! Hackathons are about creativity and problem-solving — all you need is                an idea and the will to solve.
What do we need to bring to the hackathon?
Ans : Just your laptop, charger, and enthusiasm. We’ll take care of the rest — from Wi-Fi to snacks (a lot of snacks).
How to connect with the organising team?
Ans : Join the discord server first.
https://discord.gg/E7RRHmbE
If you need urgent assistance, drop a message at +91 8768492610 / +91 9432264022","souranilsen2024@gmail.com
+918768492610
sarinsanyal2005@gmail.com
+919432264022
das06.pritam@gmail.com
+917044849316
avikkapri29@gmail.com
+918293553705
choudharyayush662@gmail.com
+916291936657","Start: 24 Oct 25, 12:30 PM CUT End: 24 Oct 25, 06:29 PM CUT Results
Start: 24 Oct 25, 12:30 PM CUT End: 24 Oct 25, 06:29 PM CUT
Start: 24 Oct 25, 12:30 PM CUT
End: 24 Oct 25, 06:29 PM CUT
Start: 25 Oct 25, 04:30 AM CUT End: 29 Oct 25, 06:29 PM CUT
Start: 25 Oct 25, 04:30 AM CUT
End: 29 Oct 25, 06:29 PM CUT
Start: 07 Nov 25, 01:30 PM CUT End: 08 Nov 25, 01:30 PM CUT
Start: 07 Nov 25, 01:30 PM CUT
End: 08 Nov 25, 01:30 PM CUT
Registration Deadline 23 Oct 25, 06:29 PM CUT
Round 1 : Online Quiz 24 Oct 25, 12:30 PM CUT
Round 2 : PPT Submission Deadline 29 Oct 25, 06:29 PM CUT
Round 2 : Result Declaration 01 Nov 25, 04:30 AM CUT",https://discord.gg/Ay5AWhxQQ7,2025-10-27T18:38:07.675717+00:00,2025-11-04T19:14:33.264980+00:00
128,Silicon Maze,https://unstop.com/hackathons/silicon-maze-web-enthusiasts-club-nitk-1570403,"National Institute of Technology Karnataka (NITK), Surathkal",394,394,27847,"Everything you need to know about
Silicon Maze
Silicon Maze
is a 24 hour student-run hackathon organized in hybrid mode by Web Enthusiasts' Club NITK, Surathkal. This is the 6th edition with the theme revolving around
SpiderVerse.
It is a platform for first and second-year undergraduate students to showcase their skills, ideas and potential in various disciplines of Computer Science like Data Structures and Algorithms, Systems, Machine Learning and Development.
Guidelines
:
Discord
Eligibility: Open for
first and second-year
undergraduate students.
Inter-college team members are allowed.
Inter-specialization team members are allowed.
Inter-batch team members are allowed.
A team can have a maximum of 3 people.
It is a 24-hour-long hybrid event - Only NITK students can participate in person at CCC NITK, the rest can participate from the comfort of their homes.
All the participants are requested to join the discord server to ensure smooth communication.
Rules
:
There are 4 tracks - Algorithms, Machine Learning, Systems, and Development.
Algorithms
: Participants will face a series of algorithmic challenges of varying difficulty, designed to test their ability to solve problems using optimal and efficient code. Be ready for intense competition as you tackle complex puzzles related to Spider world scenarios.
Machine
Learning
: The competition will feature a series of tasks that will challenge contestants to demonstrate their proficiency in various areas of the field, such as Generative AI, Exploratory Data Analysis, hyperparameter tuning, and architecture building.
Systems
: Participants will face an exciting array of challenges testing knowledge in infosec, networking, cryptography, and web application security, covering a wide range of topics.
Development
: Contestants will embark on an exhilarating journey through a diverse range of web technologies and experiment with APIs while mastering collaboration via Git. They will have the chance to dive into the world of real-time communication using WebSockets, revamp lacklustre UIs, and explore many more exciting technologies. Gear up to leverage these cutting-edge tools to solve engaging problems.
All the tracks have equal weightage - it is not necessary to attempt every track.
Each question from within a track has a set of points associated with it.
Each question will be centred around the theme of
SpiderVerse
.️️
Participants have 24 hours to solve as many problems from across the tracks.
Top teams with
maximum
points
win!
Results along with the editorials will be released some time after the event.
Evaluation:
Each track will be evaluated independently based on predefined criteria, and the final leaderboard will be computed from cumulative points across all attempted tracks.
The
difficulty
and
innovation
of solutions will carry significant weight, solving harder or more creative problems will earn higher points.
Code quality
and
readability
will be considered; efficient, modular, and well-documented code will be rewarded.
For
Machine Learning
and
Development
tracks, additional emphasis will be given to:
Novelty of approach
and originality in problem-solving
Performance metrics
or output accuracy
Documentation
if applicable
For
Systems
and
Algorithms
tracks, focus areas include:
Efficiency
and
optimality
of solutions
Correctness
and
completeness
of implementations
Decision made by the organizers is final, and cannot be changed
Prize Pool: ₹50,000+
Awesome goodies and Swag
Offline participants get FREE PIZZAS!
With great code comes great responsibility - swing into the Silicon Maze and unleash your inner Spider-Dev!
Note: Prizes and rewards are only for teams comprising all NITK students",,"Stages and Timelines 11 Oct 25 24 Hour Silicon Maze All the best! https://webclub.nitk.ac.in/silicon-maze Start: 11 Oct 25, 04:30 AM CUT End: 12 Oct 25, 04:30 AM CUT
11 Oct 25 24 Hour Silicon Maze All the best! https://webclub.nitk.ac.in/silicon-maze Start: 11 Oct 25, 04:30 AM CUT End: 12 Oct 25, 04:30 AM CUT
24 Hour Silicon Maze All the best! https://webclub.nitk.ac.in/silicon-maze Start: 11 Oct 25, 04:30 AM CUT End: 12 Oct 25, 04:30 AM CUT
Start: 11 Oct 25, 04:30 AM CUT End: 12 Oct 25, 04:30 AM CUT
Start: 11 Oct 25, 04:30 AM CUT
End: 12 Oct 25, 04:30 AM CUT
Registration Deadline 11 Oct 25, 04:30 AM CUT",,2025-10-27T18:37:59.201216+00:00,2025-11-04T19:14:43.616698+00:00
127,Capture The Flag | CyberTEA 3.0,https://unstop.com/hackathons/capture-the-flag-cybertea-30-indian-institute-of-information-technology-iiit-sri-city-1570636,"Indian Institute of Information Technology (IIIT), Sri City",577,577,48173,"Everything you need to know about
Capture The Flag | CyberTEA 3.0
Mode:
Online
Team Size:
1 – 3 Members
Description:
Step into the world of cybersecurity with
CyberTEA 3.0 – Capture The Flag (CTF)
, an online competition designed to challenge your technical knowledge, logical thinking, and problem-solving skills.
Participants will engage in a series of cybersecurity challenges across multiple domains, including cryptography, web exploitation, reverse engineering, OSINT, and digital forensics. Each challenge is crafted to simulate real-world scenarios, testing your ability to analyze, exploit, and secure digital systems.
Whether you are a beginner looking to explore ethical hacking or an experienced participant aiming to refine your skills, this event offers an excellent opportunity to learn, collaborate, and compete in a professional CTF environment.
Event Highlights:
Mode:
Online, accessible from anywhere
Team Size:
1–3 members
Prizes:
Winners will get certificates and exciting prizes
Domains:
Cryptography, Web, Forensics, OSINT, Reverse Engineering, and more
Objective:
Capture as many flags as possible within the given timeframe
Think critically, act strategically, and capture the flag to claim your place at the top of the leaderboard.
Discord Link:
https://discord.com/invite/9WdEaMSu9D
CTF Platform Link:
https://ctf.cybertea.app/
Kindly register on the CTF platform in advance as well as join the discord to stay in the loop of the announcements and the challenges","cybertea@iiits.in
+919125923335","Start: 25 Oct 25, 10:30 AM CUT End: 25 Oct 25, 06:29 PM CUT
Start: 25 Oct 25, 10:30 AM CUT
End: 25 Oct 25, 06:29 PM CUT
Start: 02 Nov 25, 06:30 AM CUT End: 02 Nov 25, 06:29 PM CUT
Start: 02 Nov 25, 06:30 AM CUT
End: 02 Nov 25, 06:29 PM CUT
Registration Deadline 21 Oct 25, 06:29 PM CUT",https://ctf.cybertea.app/,2025-10-27T18:37:50.870898+00:00,2025-11-04T19:14:54.103150+00:00
